user_id,created_at,state,signup_channel,kyc_status,is_active
2598,2023-11-09 23:35:16,MO,seo,pending,True
2599,2023-10-06 13:09:42,IN,seo,pending,True
2600,2023-10-06 23:41:40,AZ,email,pending,True
2601,2023-09-27 14:20:09,VA,seo,unverified,True
2602,2023-10-07 12:31:57,VA,email,verified,True
2603,2024-07-15 00:17:45,NJ,organic,unverified,False
2604,2023-11-29 07:38:26,MA,email,verified,True
2605,2023-09-14 17:58:46,AZ,seo,verified,True
2606,2024-03-07 21:57:59,TX,email,pending,False
2607,2024-05-30 12:20:04,IL,email,pending,True
2608,2024-08-03 00:17:25,VA,referral,pending,True
2609,2024-02-09 13:20:59,TX,seo,unverified,False
2610,2023-11-19 12:29:48,MO,seo,verified,True
2611,2024-01-09 01:10:07,VA,seo,unverified,True
2612,2023-09-28 16:31:25,MI,seo,pending,True
2613,2024-01-11 00:45:01,IL,organic,pending,False
2614,2023-09-17 02:44:24,MA,email,verified,False
2615,2024-08-13 00:40:56,MO,email,pending,False
2616,2024-07-08 18:25:21,MI,paid_social,unverified,True
2617,2024-01-09 17:02:08,MA,seo,verified,False
2618,2024-04-29 17:39:01,TX,influencer,verified,True
2619,2024-06-11 04:30:39,WI,referral,pending,True
2620,2024-03-11 14:40:36,MI,seo,unverified,True
2621,2023-12-01 17:02:22,TX,influencer,unverified,True
2622,2024-04-22 09:58:40,CA,referral,unverified,False
2623,2023-09-22 23:09:42,PA,organic,pending,False
2624,2024-08-24 01:13:01,NC,organic,unverified,True
2625,2023-09-02 06:03:31,IL,referral,unverified,True
2626,2023-09-06 02:34:20,AZ,seo,verified,True
2627,2023-10-15 02:32:13,PA,referral,unverified,False
2628,2024-02-19 22:32:15,WI,influencer,pending,True
2629,2024-07-22 04:28:00,MA,paid_social,pending,True
2630,2024-08-28 11:13:18,MD,seo,verified,True
2631,2023-09-20 16:44:21,,seo,unverified,False
2632,2024-06-28 03:35:23,OH,email,verified,True
2633,2024-01-15 05:33:02,NY,influencer,verified,False
2634,2023-09-27 00:20:23,MI,organic,verified,False
2635,2024-08-08 22:51:21,PA,referral,pending,True
2636,2024-08-20 03:18:51,MD,organic,pending,True
2637,2023-09-25 00:56:52,TN,email,verified,False
2638,2024-04-10 19:54:15,MO,email,pending,False
2639,2023-12-13 01:10:28,GA,email,pending,True
2640,2024-06-06 07:43:19,OH,email,pending,False
2641,2024-08-01 17:22:43,CA,influencer,pending,True
2642,2024-01-09 18:43:48,OH,referral,verified,True
2643,2023-11-23 12:47:52,NJ,influencer,verified,False
2644,2024-03-28 15:25:46,MD,paid_social,unverified,True
2645,2023-11-25 23:41:28,MI,organic,verified,True
2646,2024-07-03 19:36:42,NY,influencer,unverified,True
2647,2023-12-05 20:54:14,,email,unverified,False
2648,2023-12-05 08:41:52,FL,influencer,pending,True
2649,2024-04-28 08:01:05,MI,referral,pending,False
2650,2024-01-05 13:09:56,PA,email,unverified,False
2651,2024-01-01 01:06:48,NY,paid_social,pending,True
2652,2024-07-07 15:44:34,,influencer,pending,True
2653,2023-10-02 04:34:03,MA,seo,unverified,True
2654,2024-08-19 08:56:13,TX,paid_social,verified,True
2655,2023-11-11 06:24:48,PA,email,unverified,True
2656,2024-01-16 22:12:21,IN,email,unverified,True
2657,2024-05-25 13:40:09,FL,organic,unverified,False
2658,2024-01-09 01:24:26,TX,referral,unverified,False
2659,2023-11-06 01:01:15,FL,email,verified,False
2660,2024-08-23 04:37:26,MO,seo,unverified,True
2661,2024-04-01 14:57:58,WI,email,unverified,True
2662,2024-07-10 03:04:52,NJ,referral,verified,True
2663,2023-11-06 07:00:16,TN,organic,verified,False
2664,2024-03-28 09:58:59,GA,paid_social,verified,False
2665,2023-12-19 06:05:17,NC,seo,verified,True
2666,2023-09-27 15:31:40,VA,seo,verified,True
2667,2024-06-13 17:24:02,CA,seo,verified,False
2668,2024-08-30 22:26:53,IL,paid_social,verified,False
2669,2024-01-19 11:45:21,IL,organic,verified,True
2670,2023-09-18 02:08:40,IL,influencer,pending,False
2671,2023-12-09 10:28:16,CA,organic,pending,True
2672,2024-08-30 01:55:29,MA,influencer,unverified,True
2673,2024-03-28 15:42:38,TX,seo,verified,True
2674,2024-02-10 10:42:12,TX,influencer,unverified,True
2675,2023-11-02 19:07:06,IN,organic,pending,False
2676,2023-09-27 23:22:28,WA,email,verified,True
2677,2024-08-31 15:03:05,TN,organic,pending,False
2678,2024-07-24 16:54:42,WA,organic,pending,False
2679,2024-08-28 02:56:16,MD,influencer,pending,False
2680,2024-04-14 17:18:09,NC,organic,pending,False
2681,2023-11-17 06:05:17,WI,seo,verified,False
2682,2023-09-05 07:33:45,WI,influencer,verified,True
2683,2023-11-06 14:39:56,AZ,organic,verified,True
2684,2023-12-10 07:32:34,AZ,seo,pending,False
2685,2023-12-14 12:28:23,FL,email,unverified,True
2686,2024-03-27 07:23:07,WI,email,verified,False
2687,2023-10-29 06:58:33,MI,seo,verified,False
2688,2023-12-13 09:34:47,MO,paid_social,verified,False
2689,2024-02-28 00:12:26,PA,seo,verified,True
2690,2023-11-28 08:20:22,OH,organic,unverified,True
2691,2024-06-02 08:10:46,IN,organic,pending,False
2692,2024-01-23 14:44:18,WA,email,unverified,False
2693,2024-07-07 03:52:23,MD,seo,pending,False
2694,2023-11-18 10:14:51,GA,email,pending,False
2695,2024-02-01 15:16:53,WI,influencer,verified,False
2696,2023-10-21 02:48:55,NJ,organic,unverified,True
2697,2024-04-11 09:49:31,WI,referral,unverified,True
2698,2024-01-12 16:47:10,WA,referral,pending,False
2699,2023-12-28 07:39:19,PA,paid_social,verified,False
2700,2023-10-25 02:13:08,MD,referral,verified,False
2701,2023-09-22 10:37:56,NC,email,verified,True
2702,2024-02-10 08:19:53,MI,referral,verified,True
2703,2024-02-24 20:27:00,GA,influencer,verified,True
2704,2024-08-19 10:08:37,CA,seo,unverified,False
2705,2024-03-26 03:41:47,PA,organic,verified,False
2706,2023-10-07 21:01:34,MO,paid_social,verified,False
2707,2024-06-15 01:08:18,AZ,email,pending,False
2708,2023-09-20 21:04:21,OH,paid_social,unverified,True
2709,2024-05-27 13:15:22,NJ,paid_social,verified,False
2710,2024-02-24 21:57:08,AZ,referral,pending,True
2711,2024-03-01 18:21:40,,organic,unverified,False
2712,2024-07-14 15:03:49,MA,organic,verified,False
2713,2024-01-06 09:43:38,NY,paid_social,pending,True
2714,2024-06-11 07:19:23,MI,influencer,unverified,True
2715,2023-10-18 13:41:22,WI,email,unverified,True
2716,2024-06-24 08:16:13,TX,paid_social,verified,True
2717,2023-11-17 22:34:16,VA,paid_social,unverified,True
2718,2024-08-19 01:02:41,WI,email,unverified,False
2719,2024-07-02 12:16:36,IL,email,pending,True
2720,2024-08-20 05:34:12,PA,seo,pending,True
2721,2024-08-14 01:09:20,WI,referral,pending,True
2722,2024-07-01 15:27:04,IL,influencer,verified,True
2723,2024-03-02 08:27:09,NY,influencer,verified,False
2724,2024-04-24 18:54:06,FL,paid_social,verified,True
2725,2023-09-07 11:58:32,IL,referral,unverified,True
2726,2024-08-13 18:52:56,MO,paid_social,unverified,True
2727,2024-07-31 14:44:28,AZ,referral,unverified,False
2728,2024-03-05 19:43:22,MA,paid_social,verified,True
2729,2024-05-27 07:12:15,IL,seo,unverified,True
2730,2023-10-13 05:12:31,MI,paid_social,pending,True
2731,2024-06-06 14:13:56,PA,referral,pending,True
2732,2023-11-12 02:03:39,WI,referral,verified,True
2733,2024-08-16 14:38:29,TN,paid_social,verified,True
2734,2024-03-26 10:36:58,WA,influencer,pending,True
2735,2023-12-02 18:36:47,,paid_social,unverified,True
2736,2024-05-12 16:16:33,IL,seo,verified,False
2737,2023-11-08 18:35:44,NY,referral,unverified,False
2738,2024-05-14 02:17:41,TX,referral,pending,True
2739,2024-01-03 15:53:37,TX,seo,unverified,True
2740,2023-10-05 14:01:58,NC,email,unverified,False
2741,2023-12-16 11:40:27,TX,influencer,unverified,False
2742,2024-02-24 02:18:47,VA,organic,pending,True
2743,2023-09-09 01:15:53,AZ,seo,verified,True
2744,2024-08-03 15:52:52,FL,seo,verified,True
2745,2023-09-30 11:07:38,MD,seo,pending,False
2746,2024-02-28 17:12:42,MA,email,unverified,True
2747,2023-11-05 01:39:58,TN,email,verified,True
2748,2024-05-12 05:24:01,CA,referral,unverified,False
2749,2024-05-10 22:46:22,VA,seo,verified,False
2750,2023-11-19 20:14:23,TX,influencer,pending,True
2751,2024-03-19 00:47:31,MD,paid_social,verified,True
2752,2023-09-19 17:46:29,MD,organic,pending,False
2753,2023-12-16 17:54:10,MD,referral,pending,True
2754,2023-09-21 09:29:24,,email,pending,False
2755,2024-03-31 13:29:22,AZ,referral,unverified,False
2756,2024-08-25 14:18:47,TX,paid_social,pending,False
2757,2024-05-27 05:06:10,NC,organic,verified,False
2758,2024-01-02 05:32:24,TN,email,unverified,False
2759,2024-04-08 10:36:47,PA,influencer,verified,True
2760,2024-05-05 14:31:59,VA,seo,pending,True
2761,2023-09-21 05:47:46,MD,organic,verified,True
2762,2023-11-03 17:24:03,MA,paid_social,pending,True
2763,2024-07-29 09:34:08,MI,email,unverified,False
2764,2024-04-26 13:40:53,MI,influencer,verified,False
2765,2024-06-20 17:10:21,MI,referral,unverified,True
2766,2024-07-05 11:14:42,WI,email,unverified,True
2767,2024-07-21 19:25:28,NC,influencer,pending,False
2768,2024-08-07 14:55:00,CA,seo,unverified,True
2769,2023-10-28 17:47:21,MD,influencer,verified,False
2770,2024-06-08 23:56:16,MD,email,unverified,False
2771,2023-10-10 17:49:15,FL,email,pending,True
2772,2024-05-27 11:07:17,TN,influencer,pending,False
2773,2023-11-15 20:14:49,AZ,influencer,unverified,True
2774,2024-06-30 01:07:05,GA,referral,pending,False
2775,2024-01-28 03:51:04,IL,paid_social,unverified,True
2776,2023-09-12 15:15:15,VA,organic,verified,False
2777,2024-01-09 10:45:11,VA,email,pending,True
2778,2024-04-15 03:53:52,TN,email,pending,True
2779,2024-08-25 08:10:03,OH,referral,unverified,False
2780,2023-11-14 11:01:47,NJ,paid_social,verified,True
2781,2024-08-29 22:37:34,VA,paid_social,pending,True
2782,2024-07-19 21:06:08,IL,paid_social,verified,False
2783,2023-11-12 02:43:25,OH,organic,pending,False
2784,2024-06-05 08:52:43,IN,seo,unverified,True
2785,2023-09-14 16:30:07,NJ,paid_social,unverified,False
2786,2024-06-20 12:55:20,NY,seo,verified,False
2787,2024-02-19 03:53:34,TX,paid_social,verified,False
2788,2023-09-24 16:45:00,MO,referral,verified,True
2789,2024-07-14 12:58:21,NC,referral,verified,False
2790,2024-06-11 10:32:02,PA,paid_social,unverified,True
2791,2023-09-05 14:51:43,IL,email,verified,True
2792,2023-11-30 05:09:45,OH,influencer,pending,True
2793,2024-05-27 20:18:44,AZ,referral,verified,False
2794,2023-10-27 03:29:03,WI,referral,verified,True
2795,2023-11-08 09:42:13,VA,organic,verified,False
2796,2024-07-14 22:16:28,GA,referral,unverified,True
2797,2023-09-20 02:57:55,MI,email,unverified,True
2798,2023-10-07 06:56:29,PA,seo,verified,False
2799,2023-09-24 17:09:48,AZ,referral,unverified,False
2800,2024-06-11 08:48:21,FL,influencer,unverified,False
2801,2024-01-04 17:00:28,AZ,email,verified,True
2802,2024-01-30 00:44:19,MO,influencer,verified,False
2803,2024-05-03 05:58:50,IN,organic,verified,True
2804,2024-04-21 13:11:40,MD,referral,pending,False
2805,2024-06-04 18:01:15,IN,paid_social,verified,True
2806,2024-02-24 07:04:07,TX,organic,verified,True
2807,2023-09-20 07:26:06,MA,organic,verified,False
2808,2024-07-11 12:58:36,WI,organic,pending,False
2809,2023-12-24 03:33:38,GA,referral,verified,False
2810,2024-05-28 16:41:45,WI,organic,pending,True
2811,2023-11-09 03:48:19,TN,seo,pending,False
2812,2023-11-11 14:23:09,VA,paid_social,verified,True
2813,2023-11-09 09:48:51,NJ,referral,unverified,False
2814,2024-07-28 02:32:59,OH,organic,unverified,True
2815,2023-11-19 14:06:03,MI,organic,pending,False
2816,2024-03-17 12:15:30,NJ,influencer,verified,True
2817,2024-08-01 01:28:18,WA,seo,pending,True
2818,2024-06-25 12:27:51,OH,influencer,pending,True
2819,2024-02-03 06:44:25,OH,email,unverified,True
2820,2023-12-15 02:00:38,TN,paid_social,verified,True
2821,2023-09-08 19:27:19,WA,organic,verified,True
2822,2023-09-12 18:54:00,MD,paid_social,verified,True
2823,2023-09-29 16:53:54,AZ,paid_social,unverified,False
2824,2023-12-01 07:54:31,MA,paid_social,unverified,False
2825,2024-05-16 21:40:37,PA,influencer,verified,False
2826,2024-05-01 03:27:48,MO,paid_social,verified,True
2827,2024-05-13 06:15:29,NY,email,unverified,True
2828,2024-06-01 13:13:38,TX,organic,verified,True
2829,2024-07-19 21:18:30,TX,referral,unverified,True
2830,2024-06-04 05:07:58,IL,email,pending,False
2831,2023-12-26 17:08:05,FL,organic,unverified,True
2832,2024-01-31 06:03:43,MI,seo,verified,True
2833,2024-01-30 18:54:43,IN,influencer,pending,False
2834,2023-12-05 23:23:21,IN,seo,pending,False
2835,2024-08-04 23:00:13,MI,organic,unverified,True
2836,2023-11-25 13:13:06,PA,paid_social,unverified,True
2837,2023-11-10 12:49:36,PA,seo,verified,True
2838,2023-11-04 08:09:25,MO,organic,pending,True
2839,2023-10-06 23:18:16,WI,influencer,unverified,False
2840,2024-04-12 10:48:43,FL,email,unverified,True
2841,2024-06-13 14:00:47,NY,influencer,pending,True
2842,2024-06-02 06:32:39,,paid_social,unverified,True
2843,2024-01-10 17:54:13,WA,organic,verified,True
2844,2024-01-06 20:28:54,NC,email,verified,True
2845,2024-08-30 05:47:29,PA,email,verified,True
2846,2023-09-25 03:53:49,MO,paid_social,pending,True
2847,2024-07-31 03:13:29,MO,paid_social,unverified,False
2848,2024-05-20 10:26:42,OH,influencer,pending,True
2849,2024-03-16 09:04:33,FL,email,pending,True
2850,2024-02-25 15:44:59,AZ,organic,verified,True
2851,2023-11-01 05:11:39,PA,paid_social,unverified,True
2852,2024-05-20 09:03:55,IN,paid_social,pending,False
2853,2024-06-14 06:57:05,TX,referral,unverified,True
2854,2024-02-06 16:45:33,TN,organic,unverified,True
2855,2024-06-21 09:56:05,VA,paid_social,verified,True
2856,2024-07-30 13:18:00,NC,organic,unverified,True
2857,2024-04-24 14:50:33,AZ,email,unverified,True
2858,2024-04-19 11:04:58,MO,email,unverified,False
2859,2023-11-10 04:53:54,CA,seo,verified,False
2860,2024-01-23 03:58:07,WA,paid_social,unverified,True
2861,2023-10-25 17:39:46,OH,email,unverified,True
2862,2024-01-13 08:59:11,WI,influencer,unverified,False
2863,2024-06-14 16:16:53,IL,email,verified,False
2864,2023-10-27 10:14:27,AZ,referral,verified,False
2865,2024-03-08 03:13:34,CA,email,pending,False
2866,2023-12-09 23:56:03,WI,referral,pending,True
2867,2024-07-09 17:57:52,IN,organic,pending,False
2868,2024-07-23 19:04:28,NJ,seo,unverified,True
2869,2024-01-27 21:30:20,MD,referral,pending,True
2870,2024-05-16 10:30:06,WA,referral,verified,True
2871,2024-08-11 17:18:31,PA,influencer,verified,False
2872,2024-04-03 17:11:11,NY,email,verified,False
2873,2024-01-19 06:06:27,GA,,unverified,True
2874,2024-08-06 18:58:34,NY,referral,unverified,True
2875,2024-04-29 08:08:26,TN,seo,verified,False
2876,2024-08-03 02:59:09,IL,influencer,pending,True
2877,2023-09-02 05:53:22,VA,seo,pending,True
2878,2024-08-12 02:23:40,WI,paid_social,verified,False
2879,2024-01-30 10:51:13,MO,email,verified,False
2880,2024-02-16 18:28:06,NY,influencer,unverified,True
2881,2024-03-26 03:35:46,AZ,organic,verified,True
2882,2024-06-19 07:37:38,VA,organic,verified,False
2883,2023-12-28 16:18:52,NC,email,verified,False
2884,2024-05-17 08:43:14,AZ,influencer,pending,True
2885,2023-09-16 23:57:30,IL,referral,unverified,False
2886,2023-10-25 04:15:08,AZ,paid_social,verified,True
2887,2023-09-05 01:46:03,OH,seo,unverified,True
2888,2023-12-11 10:30:40,TN,referral,unverified,False
2889,2024-01-24 14:41:50,WI,paid_social,verified,True
2890,2024-03-27 12:45:35,CA,organic,verified,False
2891,2023-11-25 17:24:40,WI,seo,verified,True
2892,2023-10-07 11:57:08,TX,influencer,verified,True
2893,2024-05-04 22:51:07,TN,referral,unverified,True
2894,2024-04-28 19:22:55,NJ,referral,unverified,True
2895,2024-04-15 23:31:26,PA,referral,verified,False
2896,2023-10-11 09:08:45,IN,referral,unverified,True
2897,2023-09-27 20:23:06,NY,seo,verified,True
2898,2023-12-11 07:46:34,MI,paid_social,pending,False
2899,2024-06-27 23:04:40,MA,seo,unverified,False
2900,2023-10-15 13:10:25,MA,email,pending,False
2901,2023-11-18 10:54:15,WI,referral,verified,True
2902,2023-11-27 07:28:42,IN,organic,verified,True
2903,2024-07-18 14:12:06,WI,influencer,verified,True
2904,2024-07-13 09:10:52,TX,paid_social,pending,True
2905,2023-09-05 17:52:34,MO,referral,unverified,True
2906,2023-11-11 12:04:07,MI,seo,verified,True
2907,2024-03-07 10:26:46,IN,email,unverified,False
2908,2024-02-13 23:56:34,OH,influencer,pending,True
2909,2024-03-06 02:22:55,WA,email,pending,True
2910,2023-12-31 13:03:35,WA,email,unverified,False
2911,2024-05-03 07:41:00,NC,referral,verified,True
2912,2024-05-26 18:32:50,NY,email,pending,True
2913,2024-03-26 07:59:51,NJ,seo,verified,False
2914,2024-05-16 16:55:52,MI,referral,pending,False
2915,2024-04-29 11:51:28,WI,email,pending,False
2916,2024-07-17 23:10:00,TN,seo,unverified,True
2917,2024-03-21 07:01:29,MD,paid_social,verified,False
2918,2024-06-11 22:36:27,TX,referral,unverified,False
2919,2024-08-16 00:37:07,CA,email,unverified,False
2920,2024-08-26 09:43:51,FL,paid_social,pending,True
2921,2024-03-23 03:23:13,IN,paid_social,unverified,True
2922,2023-11-22 12:35:47,NJ,email,verified,True
2923,2024-04-25 19:19:29,TN,organic,pending,False
2924,2024-04-12 20:47:21,CA,email,unverified,True
2925,2024-07-21 15:47:59,MA,referral,pending,True
2926,2024-08-01 13:13:52,AZ,paid_social,pending,True
2927,2024-07-19 23:23:20,IN,organic,unverified,True
2928,2024-06-26 13:45:21,NJ,seo,pending,True
2929,2024-06-17 02:26:02,MD,email,verified,True
2930,2024-07-31 01:52:05,MD,referral,verified,False
2931,2024-01-15 18:09:05,AZ,organic,unverified,True
2932,2024-07-30 06:37:57,FL,referral,verified,False
2933,2023-11-23 09:38:12,OH,referral,unverified,False
2934,2023-11-20 20:43:06,WA,influencer,verified,False
2935,2024-03-17 22:20:51,WA,paid_social,pending,True
2936,2024-06-01 12:41:13,,referral,pending,True
2937,2024-05-04 18:46:03,MA,organic,unverified,False
2938,2024-07-16 14:47:17,MD,paid_social,pending,True
2939,2023-10-11 07:49:48,GA,seo,unverified,True
2940,2023-10-24 01:11:36,GA,paid_social,pending,True
2941,2023-11-02 12:28:08,AZ,seo,pending,False
2942,2024-08-22 00:08:48,PA,influencer,pending,False
2943,2023-10-01 17:26:10,FL,seo,pending,False
2944,2024-05-05 10:57:23,NJ,seo,pending,False
2945,2023-09-18 15:25:31,FL,seo,unverified,True
2946,2024-03-10 10:59:55,CA,influencer,pending,True
2947,2024-08-29 14:02:01,FL,referral,unverified,True
2948,2024-03-25 09:24:43,GA,paid_social,verified,True
2949,2024-02-11 11:40:08,NC,seo,unverified,True
2950,2024-04-10 05:41:19,IN,referral,unverified,False
2951,2024-08-05 07:52:53,VA,seo,verified,False
2952,2024-03-28 19:08:43,MA,influencer,verified,True
2953,2023-09-10 06:16:42,AZ,email,verified,False
2954,2024-07-23 21:23:10,NC,organic,verified,True
2955,2024-04-18 09:14:05,IN,email,pending,False
2956,2024-02-21 02:48:23,VA,paid_social,unverified,False
2957,2023-12-21 06:44:33,MA,referral,verified,True
2958,2024-04-23 23:24:29,FL,referral,verified,False
2959,2023-09-11 00:09:56,IL,referral,pending,True
2960,2024-08-25 18:43:00,PA,paid_social,verified,False
2961,2024-02-23 20:15:49,CA,referral,verified,True
2962,2024-06-02 16:17:27,MD,referral,verified,True
2963,2023-12-16 03:19:02,GA,seo,verified,True
2964,2024-03-07 11:17:15,MI,seo,verified,True
2965,2023-12-18 14:16:23,MA,seo,unverified,True
2966,2024-06-17 02:23:34,NC,email,pending,True
2967,2024-01-24 22:25:23,TN,paid_social,verified,False
2968,2024-07-21 06:21:36,OH,organic,verified,True
2969,2023-09-15 18:22:51,WA,organic,unverified,True
2970,2024-03-04 10:18:22,MO,seo,unverified,True
2971,2024-08-29 19:50:31,NY,referral,verified,False
2972,2024-06-08 04:19:26,MD,influencer,unverified,True
2973,2024-01-11 15:22:29,WI,organic,verified,True
2974,2024-01-09 12:48:09,MD,organic,pending,False
2975,2023-10-06 17:58:10,NY,paid_social,verified,True
2976,2023-11-20 07:13:28,WA,seo,unverified,True
2977,2024-05-13 09:50:37,IL,organic,pending,False
2978,2024-06-16 17:44:59,FL,organic,unverified,True
2979,2024-07-11 16:42:40,TX,organic,pending,True
2980,2024-02-07 02:05:44,IL,referral,pending,True
2981,2023-11-12 07:54:06,TX,organic,verified,True
2982,2024-08-20 22:34:45,TX,seo,unverified,False
2983,2023-12-29 11:39:12,MA,influencer,verified,True
2984,2023-11-21 20:58:33,AZ,referral,pending,True
2985,2024-08-25 10:30:38,AZ,influencer,unverified,True
2986,2024-05-21 23:16:59,VA,referral,unverified,True
2987,2024-01-28 10:58:02,FL,seo,verified,True
2988,2023-11-07 07:18:52,MO,seo,pending,False
2989,2023-12-10 03:33:41,AZ,email,unverified,True
2990,2024-02-29 01:08:55,NY,email,unverified,False
2991,2023-12-11 12:21:27,GA,seo,unverified,True
2992,2024-04-11 02:22:25,MI,email,verified,True
2993,2023-12-27 19:25:52,WA,seo,unverified,True
2994,2024-02-01 15:22:50,IL,referral,verified,False
2995,2024-03-18 00:15:13,MA,organic,unverified,True
2996,2023-11-27 23:50:41,IN,referral,pending,True
2997,2024-06-05 10:50:19,PA,paid_social,verified,False
2998,2024-05-25 12:57:31,IL,referral,pending,True
2999,2023-11-21 19:58:49,CA,organic,unverified,True
3000,2024-07-06 01:54:01,WA,email,verified,True
3001,2024-03-20 10:56:27,MD,organic,pending,True
3002,2024-07-08 00:53:35,,organic,pending,True
3003,2024-07-16 14:40:55,TN,influencer,unverified,False
3004,2024-06-15 09:25:03,NY,email,unverified,True
3005,2024-07-29 21:10:05,MO,referral,pending,True
3006,2023-09-10 22:54:46,MD,seo,verified,True
3007,2024-08-12 18:22:15,GA,organic,verified,True
3008,2024-01-03 15:09:03,WI,referral,unverified,True
3009,2024-06-22 20:31:57,MI,organic,verified,True
3010,2023-09-28 13:39:39,NJ,referral,pending,False
3011,2024-01-04 22:00:38,MD,referral,pending,False
3012,2024-08-02 05:53:18,MA,organic,verified,True
3013,2023-10-25 13:46:12,CA,seo,unverified,True
3014,2024-08-24 13:05:05,GA,email,pending,True
3015,2024-08-12 21:45:59,NY,email,verified,False
3016,2024-08-18 09:40:07,GA,referral,unverified,False
3017,2024-01-01 00:04:16,GA,influencer,verified,True
3018,2023-10-05 20:40:08,FL,email,verified,False
3019,2023-10-13 15:01:00,AZ,seo,verified,False
3020,2024-01-14 08:30:08,MI,influencer,verified,True
3021,2024-02-29 10:50:08,GA,influencer,pending,True
3022,2023-10-05 02:36:57,GA,influencer,verified,True
3023,2024-06-08 22:38:06,PA,paid_social,unverified,False
3024,2023-09-28 15:48:23,IL,referral,unverified,True
3025,2024-03-13 07:26:43,AZ,paid_social,unverified,False
3026,2024-01-01 04:34:40,NY,referral,unverified,True
3027,2023-10-28 01:13:15,AZ,seo,pending,True
3028,2023-10-13 13:58:24,NJ,referral,pending,True
3029,2024-06-12 05:41:59,IL,referral,unverified,True
3030,2024-03-10 18:01:37,MO,referral,verified,True
3031,2024-07-18 19:20:43,PA,organic,unverified,False
3032,2024-06-01 05:57:22,VA,influencer,verified,False
3033,2023-10-01 17:51:20,WI,influencer,unverified,False
3034,2024-07-04 20:19:48,TN,organic,unverified,True
3035,2023-09-25 08:04:29,VA,influencer,verified,False
3036,2024-03-14 09:54:59,MI,paid_social,verified,False
3037,2024-07-13 05:32:45,NY,influencer,unverified,True
3038,2023-10-14 21:35:18,NJ,influencer,pending,False
3039,2023-11-04 13:06:49,MD,organic,pending,False
3040,2024-07-09 02:08:21,TX,organic,unverified,False
3041,2024-06-28 15:13:43,MO,paid_social,pending,False
3042,2023-12-01 16:23:37,NJ,referral,unverified,True
3043,2024-06-09 04:18:54,IN,influencer,unverified,True
3044,2024-02-06 08:17:18,CA,organic,verified,True
3045,2023-10-07 09:11:18,VA,seo,unverified,True
3046,2023-12-06 23:27:39,FL,organic,pending,False
3047,2023-09-03 15:03:56,GA,organic,unverified,False
3048,2023-09-22 12:47:49,OH,seo,verified,True
3049,2024-02-22 11:44:56,MD,organic,verified,True
3050,2023-12-18 04:42:57,CA,influencer,verified,False
3051,2024-06-18 07:33:51,MA,email,pending,True
3052,2024-06-18 23:11:24,WA,paid_social,pending,True
3053,2024-06-08 07:16:37,FL,referral,unverified,False
3054,2024-08-03 20:09:16,CA,organic,verified,False
3055,2023-11-27 18:46:08,PA,organic,pending,False
3056,2024-03-22 22:51:24,TN,influencer,unverified,True
3057,2024-03-01 17:35:38,AZ,organic,unverified,True
3058,2024-06-30 14:38:40,IL,paid_social,unverified,False
3059,2023-12-08 14:25:05,FL,influencer,pending,True
3060,2024-02-22 18:09:04,MO,organic,verified,True
3061,2024-05-20 15:40:42,MO,referral,pending,True
3062,2023-09-07 17:17:52,NC,referral,verified,True
3063,2023-11-23 19:58:53,PA,organic,pending,False
3064,2024-04-22 23:22:44,WA,influencer,pending,False
3065,2023-09-09 17:41:48,MA,referral,verified,True
3066,2023-12-06 12:01:37,VA,paid_social,verified,True
3067,2024-07-23 17:31:34,MI,influencer,verified,True
3068,2024-08-27 07:11:51,,organic,unverified,False
3069,2024-08-13 17:23:15,MI,seo,unverified,True
3070,2024-04-13 10:18:00,MO,email,verified,True
3071,2023-12-28 01:30:37,AZ,organic,verified,True
3072,2023-09-20 04:40:49,VA,influencer,pending,False
3073,2024-05-30 04:29:46,GA,email,pending,True
3074,2023-10-08 07:13:33,,organic,pending,False
3075,2023-12-11 19:25:47,IL,email,pending,True
3076,2024-01-04 07:09:00,MO,seo,verified,True
3077,2024-06-27 04:54:47,MA,referral,verified,True
3078,2024-04-19 00:24:22,MD,organic,pending,True
3079,2024-01-26 04:07:15,NY,email,pending,True
3080,2024-06-13 04:39:24,IL,referral,pending,False
3081,2024-06-27 16:46:58,MA,organic,pending,True
3082,2023-10-11 12:20:16,OH,email,pending,True
3083,2024-01-29 05:41:38,TN,seo,verified,True
3084,2023-11-25 02:02:51,NJ,paid_social,unverified,True
3085,2023-11-13 02:57:53,MI,referral,unverified,False
3086,2024-05-19 20:52:27,NY,paid_social,pending,False
3087,2024-05-25 03:00:14,IL,paid_social,unverified,False
3088,2023-09-19 17:53:30,AZ,organic,pending,False
3089,2024-05-24 07:49:01,TN,seo,verified,True
3090,2024-06-10 04:40:27,WA,seo,verified,True
3091,2023-11-25 14:51:51,AZ,influencer,unverified,True
3092,2024-08-14 22:35:14,CA,email,unverified,True
3093,2023-11-09 11:50:24,NJ,paid_social,pending,True
3094,2024-07-04 02:37:10,IN,email,verified,False
3095,2024-06-16 05:50:23,NJ,influencer,pending,True
3096,2024-01-02 01:12:51,NJ,organic,unverified,False
3097,2024-03-14 02:34:49,VA,influencer,verified,True
3098,2023-12-04 16:31:13,IN,paid_social,pending,False
3099,2024-06-19 02:35:03,MA,paid_social,verified,True
3100,2024-05-08 21:31:40,FL,organic,pending,False
3101,2024-02-14 09:55:17,TN,paid_social,verified,True
