deposit_id,user_id,deposit_ts,amount,payment_method,status,is_admin_deposit
3211,769,2024-11-27 22:47:57,50,credit_card,completed,False
3212,3655,2024-06-24 09:31:04,1000,debit_card,completed,False
3213,2825,2025-01-29 00:03:55,100,paypal,completed,False
3214,3917,2024-08-19 11:52:54,100,bank_transfer,failed,False
3215,4034,2024-04-07 22:25:22,50,debit_card,completed,False
3216,3707,2024-02-14 12:07:29,100,,completed,True
3217,2074,2024-10-07 02:38:03,500,debit_card,completed,False
3218,1822,2024-03-18 02:42:58,25,venmo,completed,False
3219,4512,2024-06-20 11:12:44,100,,completed,True
3220,3994,2024-09-06 16:05:07,1000,venmo,completed,False
3221,4160,2024-06-08 23:24:36,200,venmo,completed,False
3222,2599,2024-10-03 21:43:14,50,debit_card,completed,False
3223,4109,2024-08-18 10:57:15,500,credit_card,completed,False
3224,4851,2025-01-28 10:14:54,1000,credit_card,completed,False
3225,2372,2024-12-18 03:30:42,200,credit_card,failed,False
3226,4297,2024-05-02 05:55:27,1000,credit_card,completed,False
3227,3284,2024-06-18 18:48:09,25,bank_transfer,failed,False
3228,1310,2024-04-14 22:32:29,200,paypal,completed,False
3229,3686,2024-11-12 05:10:58,200,debit_card,completed,False
3230,187,2024-06-28 06:11:41,50,,completed,True
3231,2705,2024-08-02 10:57:24,200,venmo,completed,False
3232,3018,2023-12-31 18:17:09,100,,completed,True
3233,3714,2024-11-14 14:39:57,100,paypal,failed,False
3234,4163,2024-11-01 01:54:41,1000,venmo,completed,False
3235,4000,2024-11-12 18:15:21,1000,bank_transfer,completed,False
3236,1358,2024-06-10 20:56:42,500,debit_card,completed,False
3237,16,2025-01-20 15:53:09,25,,completed,True
3238,1838,2024-06-11 04:14:56,100,,completed,True
3239,987,2024-10-10 21:55:17,1000,credit_card,completed,False
3240,1591,2024-01-05 23:45:42,50,bank_transfer,completed,False
3241,3025,2024-06-25 23:06:51,50,venmo,completed,False
3242,4680,2024-10-17 08:54:57,25,paypal,completed,False
3243,4469,2024-05-27 11:35:20,500,venmo,completed,False
3244,4638,2024-08-13 06:50:38,1000,debit_card,failed,False
3245,3941,2024-09-27 03:34:22,25,,completed,True
3246,4276,2024-08-02 17:52:44,1000,bank_transfer,completed,False
3247,4735,2024-07-20 03:27:07,200,debit_card,completed,False
3248,3514,2024-12-14 15:26:59,50,credit_card,completed,False
3249,3175,2024-09-27 03:47:30,50,,completed,True
3250,4468,2024-12-17 02:51:29,200,venmo,failed,False
3251,3334,2024-10-15 05:19:19,100,bank_transfer,completed,False
3252,2876,2024-08-19 00:27:49,50,,completed,True
3253,2153,2024-03-09 03:10:55,50,paypal,completed,False
3254,1873,2024-07-31 19:49:20,500,credit_card,completed,False
3255,2765,2025-01-02 02:58:33,50,credit_card,completed,False
3256,3895,2024-08-10 08:06:33,100,debit_card,completed,False
3257,1377,2024-09-12 02:31:42,1000,debit_card,completed,False
3258,988,2024-12-30 21:09:19,100,credit_card,completed,False
3259,1916,2024-11-22 18:52:31,200,venmo,completed,False
3260,3598,2024-07-10 10:25:22,200,credit_card,failed,False
3261,2254,2024-09-19 06:45:15,25,,completed,True
3262,2468,2024-08-04 00:57:53,100,venmo,completed,False
3263,500,2025-01-03 18:32:57,500,debit_card,completed,False
3264,4375,2024-08-07 10:54:57,500,bank_transfer,completed,False
3265,2379,2024-12-02 20:24:58,500,debit_card,failed,False
3266,4076,2024-09-18 23:27:07,200,credit_card,completed,False
3267,4891,2023-10-12 14:58:05,500,credit_card,completed,False
3268,192,2023-12-04 14:52:27,1000,venmo,completed,False
3269,958,2024-11-19 14:55:30,50,venmo,completed,False
3270,2050,2023-12-26 09:08:53,200,credit_card,completed,False
3271,1524,2024-08-30 15:11:07,10,,completed,True
3272,1630,2024-06-11 09:12:08,50,debit_card,completed,False
3273,2116,2024-06-11 23:31:36,100,paypal,completed,False
3274,3951,2024-09-15 23:37:29,200,bank_transfer,completed,False
3275,3588,2024-10-16 16:28:25,25,venmo,completed,False
3276,3211,2024-12-10 15:00:07,500,bank_transfer,completed,False
3277,48,2024-08-21 17:42:57,100,,completed,True
3278,3515,2024-12-16 04:33:51,50,debit_card,completed,False
3279,4595,2024-08-01 05:37:03,1000,bank_transfer,completed,False
3280,4462,2024-10-24 08:21:14,200,bank_transfer,completed,False
3281,1449,2024-12-03 10:14:06,50,credit_card,completed,False
3282,1780,2024-07-12 22:25:33,1000,bank_transfer,completed,False
3283,3918,2024-03-02 09:52:09,100,,completed,True
3284,1404,2024-08-30 19:29:17,1000,credit_card,failed,False
3285,2597,2024-11-07 12:21:11,50,,completed,True
3286,2381,2024-08-21 16:59:02,50,bank_transfer,completed,False
3287,4097,2024-05-11 10:49:30,10,,completed,True
3288,1375,2024-07-31 00:01:46,50,credit_card,completed,False
3289,1526,2023-10-17 17:54:08,25,bank_transfer,completed,False
3290,965,2024-08-04 13:34:40,500,venmo,completed,False
3291,3822,2024-12-18 13:48:43,50,credit_card,completed,False
3292,2184,2024-08-14 01:23:53,50,venmo,completed,False
3293,3989,2024-10-22 08:59:58,1000,bank_transfer,completed,False
3294,2483,2024-08-02 12:10:12,1000,venmo,completed,False
3295,817,2025-01-06 14:13:20,100,credit_card,failed,False
3296,4168,2024-10-30 10:01:58,1000,venmo,completed,False
3297,4202,2024-11-13 05:06:00,50,,completed,True
3298,322,2024-09-27 03:43:46,500,paypal,completed,False
3299,4768,2024-10-01 05:35:46,25,credit_card,completed,False
3300,2979,2024-09-17 12:02:47,1000,bank_transfer,failed,False
3301,1141,2024-10-01 01:23:13,1000,paypal,completed,False
3302,1432,2024-07-21 09:37:10,1000,credit_card,completed,False
3303,1513,2024-08-06 10:28:09,100,paypal,failed,False
3304,2580,2024-10-22 09:47:24,10,,completed,True
3305,3711,2024-12-05 01:21:11,50,paypal,completed,False
3306,3846,2024-11-27 01:13:18,100,,completed,True
3307,3619,2024-12-23 05:52:11,500,credit_card,completed,False
3308,660,2024-08-30 07:08:43,25,venmo,completed,False
3309,3956,2024-08-06 13:06:05,10,,completed,True
3310,3761,2024-09-20 06:46:15,50,debit_card,failed,False
3311,913,2024-11-23 14:30:05,500,credit_card,completed,False
3312,2341,2024-10-24 07:25:20,100,paypal,completed,False
3313,1494,2024-08-27 02:35:39,50,,completed,True
3314,3133,2024-06-10 21:08:23,50,,completed,True
3315,4282,2024-06-14 11:36:46,25,paypal,failed,False
3316,1039,2024-10-19 14:43:17,100,venmo,completed,False
3317,1105,2024-11-10 11:01:01,100,credit_card,completed,False
3318,2459,2024-10-25 17:29:26,50,venmo,failed,False
3319,4427,2023-12-15 01:44:17,100,venmo,completed,False
3320,2154,2024-09-21 20:25:26,1000,credit_card,completed,False
3321,1569,2023-12-17 19:15:49,200,credit_card,completed,False
3322,2153,2024-07-11 12:08:17,1000,credit_card,completed,False
3323,4847,2024-11-15 07:17:43,25,,completed,True
3324,3456,2024-07-17 02:09:44,100,,completed,True
3325,2951,2024-10-09 09:08:20,100,debit_card,completed,False
3326,3907,2024-11-08 11:50:03,25,venmo,completed,False
3327,354,2024-11-03 07:45:42,25,credit_card,failed,False
3328,4157,2024-09-09 08:08:59,1000,paypal,completed,False
3329,1481,2024-07-25 18:30:15,200,bank_transfer,completed,False
3330,3780,2024-10-07 00:40:03,1000,venmo,completed,False
3331,4268,2024-12-29 14:16:51,100,paypal,completed,False
3332,1564,2024-08-06 13:16:46,100,venmo,completed,False
3333,1898,2024-07-03 20:04:28,1000,paypal,completed,False
3334,582,2024-05-23 15:01:59,50,venmo,completed,False
3335,692,2024-12-31 06:07:08,200,debit_card,completed,False
3336,4625,2024-11-03 01:13:20,10,,completed,True
3337,3011,2024-04-11 14:48:32,500,debit_card,completed,False
3338,2669,2024-04-27 11:03:22,25,venmo,completed,False
3339,3352,2023-10-24 19:08:42,1000,venmo,completed,False
3340,1647,2024-07-05 00:39:10,100,paypal,completed,False
3341,4266,2024-08-10 05:57:28,50,debit_card,completed,False
3342,2040,2025-01-22 13:04:23,100,bank_transfer,completed,False
3343,1349,2024-09-27 01:54:26,1000,debit_card,completed,False
3344,3227,2024-09-16 23:10:32,50,paypal,completed,False
3345,719,2023-10-20 21:01:32,25,debit_card,completed,False
3346,1,2024-05-22 13:43:44,25,,completed,True
3347,3426,2024-11-10 10:04:31,25,venmo,completed,False
3348,4190,2024-11-07 22:56:14,100,bank_transfer,failed,False
3349,3208,2024-03-18 15:36:31,1000,venmo,completed,False
3350,1211,2024-07-12 14:37:54,50,paypal,completed,False
3351,1263,2024-03-04 23:47:17,500,credit_card,completed,False
3352,3019,2024-03-19 02:47:08,500,debit_card,completed,False
3353,4853,2024-09-29 16:53:46,1000,venmo,completed,False
3354,2365,2024-04-19 07:22:39,50,debit_card,completed,False
3355,397,2024-10-10 17:36:02,25,credit_card,completed,False
3356,2406,2024-07-20 10:54:37,500,debit_card,completed,False
3357,3075,2024-07-04 21:33:25,200,paypal,completed,False
3358,1657,2024-04-27 15:56:56,50,debit_card,completed,False
3359,1854,2024-10-06 11:11:58,200,debit_card,completed,False
3360,2349,2024-04-09 07:12:18,1000,debit_card,completed,False
3361,2443,2024-07-19 14:36:18,500,venmo,completed,False
3362,4733,2024-11-15 21:17:15,50,bank_transfer,completed,False
3363,1579,2024-12-17 07:59:27,100,,completed,True
3364,264,2024-05-22 13:53:48,100,bank_transfer,completed,False
3365,2948,2024-08-14 16:14:53,1000,credit_card,completed,False
3366,4918,2024-10-21 18:03:16,25,paypal,failed,False
3367,2851,2024-02-09 13:26:12,100,bank_transfer,completed,False
3368,62,2024-03-15 21:37:10,200,paypal,completed,False
3369,3998,2024-01-23 22:45:18,500,paypal,completed,False
3370,4813,2024-12-16 09:41:39,50,,completed,True
3371,1211,2024-01-20 02:15:07,10,,completed,True
3372,1678,2024-10-19 12:48:22,200,credit_card,completed,False
3373,3519,2023-11-04 10:12:52,50,credit_card,completed,False
3374,814,2023-10-11 10:58:16,100,,completed,True
3375,4435,2024-11-11 01:50:41,100,debit_card,completed,False
3376,496,2024-12-13 22:08:45,200,paypal,completed,False
3377,2713,2024-12-08 01:56:00,500,venmo,completed,False
3378,452,2025-01-27 10:28:05,100,paypal,completed,False
3379,145,2024-09-14 19:45:14,200,venmo,completed,False
3380,1177,2024-10-31 01:24:29,1000,venmo,failed,False
3381,3815,2024-07-02 22:30:47,100,bank_transfer,completed,False
3382,1969,2024-09-09 00:55:39,1000,debit_card,completed,False
3383,4717,2024-09-29 13:11:59,50,,completed,True
3384,1137,2024-08-03 23:32:32,200,credit_card,completed,False
3385,1601,2023-10-26 17:57:38,200,venmo,completed,False
3386,2038,2025-01-23 15:59:58,100,debit_card,completed,False
3387,2515,2024-08-22 19:28:50,50,venmo,completed,False
3388,2764,2024-05-19 05:50:13,50,paypal,completed,False
3389,1931,2024-08-01 09:25:21,50,credit_card,completed,False
3390,3366,2024-06-26 17:10:50,100,credit_card,completed,False
3391,4934,2024-08-29 18:26:23,25,bank_transfer,completed,False
3392,506,2024-09-29 09:27:08,25,credit_card,completed,False
3393,161,2024-07-20 06:04:09,50,debit_card,completed,False
3394,355,2024-11-25 10:02:08,500,bank_transfer,completed,False
3395,337,2024-09-23 05:47:49,25,bank_transfer,completed,False
3396,3312,2024-09-03 10:52:31,500,venmo,completed,False
3397,2484,2024-06-14 17:58:45,50,venmo,completed,False
3398,2881,2024-09-23 17:34:43,1000,venmo,completed,False
3399,1160,2025-01-11 12:57:38,200,paypal,completed,False
3400,1722,2024-08-06 02:57:23,50,venmo,completed,False
3401,2289,2024-09-11 22:43:18,50,credit_card,completed,False
3402,2911,2024-07-10 03:54:41,25,paypal,failed,False
3403,621,2024-12-15 08:12:36,1000,credit_card,completed,False
3404,3740,2024-12-27 21:59:46,50,credit_card,completed,False
3405,2375,2024-07-12 21:59:31,1000,debit_card,completed,False
3406,1877,2024-01-27 10:38:17,100,paypal,completed,False
3407,3826,2024-09-09 04:03:38,200,venmo,completed,False
3408,3559,2024-08-09 03:03:03,100,bank_transfer,completed,False
3409,3532,2024-06-25 05:45:11,1000,venmo,failed,False
3410,556,2024-07-25 19:50:55,500,bank_transfer,completed,False
3411,234,2025-01-23 09:23:32,200,bank_transfer,completed,False
3412,843,2024-05-07 18:35:37,1000,paypal,completed,False
3413,4293,2024-08-01 00:30:41,200,venmo,completed,False
3414,3769,2024-08-05 15:48:51,100,,completed,True
3415,644,2023-12-17 12:49:08,100,paypal,completed,False
3416,356,2024-10-16 17:21:27,500,bank_transfer,completed,False
3417,3289,2024-12-17 10:10:58,200,credit_card,completed,False
3418,4324,2024-11-08 05:45:07,100,,completed,True
3419,590,2024-12-17 18:20:07,50,bank_transfer,completed,False
3420,649,2024-11-12 17:26:26,200,bank_transfer,completed,False
3421,2918,2024-11-16 14:24:41,100,debit_card,completed,False
3422,3067,2024-11-24 19:29:28,25,credit_card,completed,False
3423,3945,2024-09-15 22:00:09,100,paypal,completed,False
3424,1247,2024-10-12 02:35:00,50,credit_card,failed,False
3425,2437,2024-12-21 09:53:59,10,,completed,True
3426,1074,2024-04-13 23:52:15,1000,credit_card,completed,False
3427,3882,2024-10-10 22:56:25,100,,completed,True
3428,2994,2024-09-30 18:22:43,25,debit_card,completed,False
3429,1662,2024-08-25 18:29:01,500,credit_card,completed,False
3430,2059,2024-02-21 01:24:34,25,venmo,completed,False
3431,645,2023-12-26 13:59:46,100,venmo,completed,False
3432,547,2025-01-14 13:30:00,100,,completed,True
3433,3727,2024-06-14 11:58:02,500,bank_transfer,completed,False
3434,1715,2024-09-06 06:46:37,50,,completed,True
3435,2466,2024-06-14 19:11:29,50,credit_card,completed,False
3436,780,2024-08-22 14:33:10,200,credit_card,failed,False
3437,1582,2024-10-02 20:40:34,50,paypal,completed,False
3438,2280,2023-10-31 20:20:51,200,paypal,completed,False
3439,4560,2024-07-19 09:03:34,1000,bank_transfer,completed,False
3440,4492,2024-12-13 11:16:52,10,,completed,True
3441,2422,2024-09-14 00:42:33,50,bank_transfer,completed,False
3442,69,2025-01-21 12:27:14,50,credit_card,completed,False
3443,2050,2024-07-27 18:44:08,500,paypal,completed,False
3444,444,2024-06-19 12:45:48,100,,completed,True
3445,3961,2024-11-08 02:57:29,50,credit_card,completed,False
3446,3470,2024-11-07 06:24:15,50,paypal,completed,False
3447,1573,2024-10-10 06:36:40,100,paypal,completed,False
3448,4824,2024-08-02 04:00:03,200,paypal,completed,False
3449,64,2025-01-24 23:24:47,500,debit_card,completed,False
3450,2267,2024-10-12 22:01:49,1000,venmo,completed,False
3451,4251,2024-09-12 09:43:33,200,paypal,completed,False
3452,1877,2024-11-27 01:58:23,100,debit_card,completed,False
3453,3738,2023-12-14 00:05:58,500,venmo,completed,False
3454,4176,2024-12-16 13:55:44,50,debit_card,completed,False
3455,1812,2024-06-06 11:30:53,25,,completed,True
3456,3665,2025-01-29 08:06:44,1000,,failed,False
3457,1885,2024-11-01 23:21:04,25,debit_card,completed,False
3458,2782,2025-01-27 18:31:02,1000,venmo,completed,False
3459,1495,2024-01-13 00:35:51,1000,debit_card,completed,False
3460,2502,2024-02-02 18:26:10,50,paypal,completed,False
3461,387,2024-05-17 04:33:17,500,venmo,completed,False
3462,3056,2025-01-15 06:39:37,100,credit_card,completed,False
3463,2572,2024-11-06 15:58:45,50,venmo,completed,False
3464,2293,2024-03-03 07:34:46,100,bank_transfer,completed,False
3465,2492,2024-12-06 03:33:35,100,,completed,True
3466,4441,2024-12-26 11:11:57,1000,credit_card,completed,False
3467,2537,2024-06-24 20:38:42,1000,paypal,completed,False
3468,4887,2024-09-16 09:03:42,50,venmo,completed,False
3469,1280,2024-10-16 12:30:30,500,bank_transfer,completed,False
3470,892,2024-10-22 16:53:46,200,debit_card,completed,False
3471,1514,2024-12-07 13:35:41,500,credit_card,completed,False
3472,921,2024-11-10 05:12:43,100,bank_transfer,completed,False
3473,2919,2024-12-25 13:21:09,1000,bank_transfer,completed,False
3474,2136,2023-10-19 19:24:00,200,paypal,completed,False
3475,3251,2024-06-30 22:03:34,25,,completed,True
3476,3474,2024-11-18 15:02:40,1000,paypal,failed,False
3477,3753,2024-12-01 22:21:29,100,credit_card,completed,False
3478,2136,2024-07-05 07:16:34,500,debit_card,completed,False
3479,4921,2024-05-12 03:17:56,100,credit_card,completed,False
3480,1258,2024-05-12 12:25:17,50,credit_card,failed,False
3481,2453,2024-08-06 13:08:03,100,bank_transfer,completed,False
3482,2983,2024-11-29 14:36:32,50,,completed,True
3483,4625,2025-01-15 08:53:55,50,debit_card,completed,False
3484,2559,2024-07-30 19:50:30,500,venmo,failed,False
3485,1677,2024-11-21 04:25:50,100,debit_card,failed,False
3486,2346,2024-05-11 11:05:37,50,paypal,completed,False
3487,4254,2024-10-13 05:55:04,10,,completed,True
3488,3202,2024-12-21 19:38:52,200,venmo,completed,False
3489,2160,2024-12-25 14:52:17,200,bank_transfer,completed,False
3490,27,2024-09-17 12:51:55,10,,completed,True
3491,796,2024-09-03 13:34:43,100,credit_card,completed,False
3492,3227,2025-01-20 12:18:36,1000,credit_card,completed,False
3493,3826,2024-07-15 13:05:12,100,debit_card,failed,False
3494,3788,2024-05-19 02:01:45,25,paypal,completed,False
3495,530,2025-01-13 14:08:02,500,bank_transfer,completed,False
3496,4929,2024-12-11 06:32:32,1000,credit_card,completed,False
3497,2365,2024-05-01 21:09:25,100,debit_card,completed,False
3498,2542,2024-05-18 01:17:55,25,debit_card,completed,False
3499,2696,2024-11-13 14:31:29,50,venmo,completed,False
3500,406,2024-06-18 19:00:03,1000,paypal,completed,False
3501,4560,2024-12-07 16:32:21,25,credit_card,completed,False
3502,4771,2024-07-10 22:18:41,25,credit_card,completed,False
3503,2940,2024-05-12 15:39:04,500,bank_transfer,completed,False
3504,3280,2024-03-13 14:22:52,50,,completed,True
3505,431,2024-10-20 17:19:32,100,,completed,True
3506,3584,2024-09-20 09:35:43,100,debit_card,failed,False
3507,3678,2024-09-03 23:54:44,25,,completed,True
3508,2640,2024-09-22 13:23:15,200,paypal,completed,False
3509,4328,2024-05-17 21:15:05,100,bank_transfer,completed,False
3510,4365,2024-08-24 00:30:58,200,bank_transfer,completed,False
3511,3430,2024-09-15 06:19:24,500,paypal,completed,False
3512,660,2024-02-11 12:24:19,500,venmo,completed,False
3513,1674,2024-10-07 04:37:15,100,,completed,True
3514,1198,2024-11-03 06:04:06,50,,completed,True
3515,1141,2024-10-21 03:04:06,50,venmo,completed,False
3516,4246,2025-01-09 17:28:03,200,credit_card,completed,False
3517,3543,2024-04-08 19:20:46,500,paypal,completed,False
3518,2477,2025-01-28 07:33:11,25,credit_card,failed,False
3519,3374,2024-08-04 17:44:55,500,bank_transfer,completed,False
3520,4199,2025-01-16 03:14:13,100,venmo,completed,False
3521,3463,2024-10-10 23:32:01,200,venmo,completed,False
3522,2728,2024-06-03 11:05:06,100,bank_transfer,completed,False
3523,1765,2024-12-12 11:24:50,50,venmo,completed,False
3524,4675,2025-01-27 07:14:10,200,credit_card,completed,False
3525,3253,2024-03-19 14:12:42,1000,venmo,completed,False
3526,1551,2025-01-04 23:33:58,50,,completed,False
3527,1791,2024-12-01 07:27:06,10,,completed,True
3528,4505,2024-08-12 21:43:32,500,credit_card,completed,False
3529,3304,2024-08-08 02:40:23,25,paypal,completed,False
3530,2676,2024-07-17 10:51:04,200,debit_card,completed,False
3531,1719,2024-10-07 11:53:04,1000,bank_transfer,completed,False
3532,1172,2024-08-26 18:44:20,50,credit_card,completed,False
3533,1500,2024-07-11 09:44:54,100,,completed,True
3534,4870,2024-05-26 01:35:53,100,bank_transfer,completed,False
3535,1761,2024-11-22 02:06:35,25,debit_card,completed,False
3536,3665,2024-12-21 06:30:02,1000,debit_card,completed,False
3537,2843,2024-08-29 14:52:34,25,,completed,True
3538,4919,2024-08-28 20:06:50,1000,bank_transfer,completed,False
3539,198,2024-07-01 19:02:25,200,credit_card,completed,False
3540,3886,2024-04-23 17:22:26,1000,bank_transfer,completed,False
3541,3871,2024-07-04 15:24:27,25,credit_card,completed,False
3542,4412,2024-04-17 10:11:20,200,bank_transfer,completed,False
3543,1963,2024-12-02 07:34:33,200,bank_transfer,completed,False
3544,4496,2024-05-06 08:41:28,1000,debit_card,completed,False
3545,1927,2024-11-09 08:24:53,1000,debit_card,completed,False
3546,512,2024-06-21 15:08:17,200,credit_card,failed,False
3547,2989,2024-10-31 20:13:38,50,,completed,True
3548,4391,2024-08-06 15:01:28,1000,credit_card,completed,False
3549,4994,2024-11-30 03:36:26,50,bank_transfer,completed,False
3550,1933,2024-05-02 13:17:40,200,bank_transfer,failed,False
3551,2810,2024-12-17 15:54:05,50,debit_card,completed,False
3552,318,2025-01-24 06:11:40,500,credit_card,completed,False
3553,1882,2024-02-04 14:17:10,50,venmo,completed,False
3554,3603,2024-11-08 10:53:39,25,credit_card,failed,False
3555,2532,2024-07-05 23:26:01,25,,completed,True
3556,2516,2025-01-19 21:59:25,100,debit_card,completed,False
3557,2389,2024-06-25 18:59:42,100,credit_card,completed,False
3558,4497,2024-06-04 15:36:39,200,credit_card,completed,False
3559,1070,2025-01-02 23:39:58,50,credit_card,completed,False
3560,3066,2024-11-11 14:47:54,500,credit_card,completed,False
3561,1967,2024-11-14 17:10:09,1000,debit_card,completed,False
3562,744,2023-12-13 03:50:28,50,paypal,completed,False
3563,2639,2024-10-11 00:06:36,25,venmo,completed,False
3564,4591,2024-10-25 22:30:16,25,bank_transfer,completed,False
3565,3835,2024-12-18 22:27:11,1000,bank_transfer,failed,False
3566,3843,2024-08-07 05:55:40,200,debit_card,failed,False
3567,1027,2024-12-30 09:51:12,100,debit_card,failed,False
3568,4474,2024-02-10 08:11:09,10,,completed,True
3569,2529,2024-08-10 03:19:49,10,,completed,True
3570,4319,2024-04-13 03:51:17,500,debit_card,completed,False
3571,2823,2023-12-13 19:08:22,100,,completed,True
3572,4568,2024-09-14 22:31:34,100,credit_card,completed,False
3573,4138,2024-12-05 04:00:10,10,,completed,True
3574,2540,2024-12-02 21:38:42,25,paypal,completed,False
3575,198,2024-10-28 10:10:18,500,paypal,failed,False
3576,714,2024-11-27 03:48:56,25,paypal,completed,False
3577,2317,2024-10-11 09:11:53,25,bank_transfer,completed,False
3578,3615,2024-06-20 22:47:49,200,debit_card,completed,False
3579,4278,2024-05-01 03:09:28,50,debit_card,completed,False
3580,447,2024-12-28 09:35:03,25,credit_card,completed,False
3581,3905,2024-01-21 11:51:49,25,,completed,True
3582,1758,2024-08-28 09:53:45,50,paypal,completed,False
3583,3838,2024-08-22 03:30:54,1000,paypal,completed,False
3584,4163,2024-10-19 07:44:19,500,venmo,completed,False
3585,3118,2024-03-21 09:51:02,100,paypal,completed,False
3586,2494,2024-09-01 11:48:07,1000,bank_transfer,failed,False
3587,2519,2024-10-11 18:39:41,200,paypal,completed,False
3588,1906,2024-09-06 00:32:22,25,paypal,completed,False
3589,362,2024-10-29 22:25:22,25,bank_transfer,completed,False
3590,4207,2024-08-27 21:37:44,25,venmo,completed,False
3591,2955,2024-11-12 07:19:08,1000,bank_transfer,failed,False
3592,517,2024-10-12 12:53:19,100,debit_card,completed,False
3593,1952,2024-04-16 11:42:34,25,,completed,True
3594,4345,2024-09-07 21:20:54,100,paypal,completed,False
3595,2794,2023-12-12 04:46:09,50,credit_card,completed,False
3596,1557,2024-11-05 20:28:17,200,bank_transfer,completed,False
3597,3028,2023-12-03 07:35:49,50,paypal,completed,False
3598,4475,2024-03-30 22:40:41,500,credit_card,completed,False
3599,1371,2024-09-03 05:44:40,50,,completed,True
3600,333,2024-11-04 23:31:01,500,debit_card,completed,False
3601,3685,2025-01-30 19:30:32,25,venmo,completed,False
3602,256,2024-10-07 12:34:13,200,debit_card,completed,False
3603,4628,2024-10-06 05:40:22,25,paypal,completed,False
3604,1975,2025-01-26 10:53:57,100,debit_card,completed,False
3605,2682,2023-12-16 06:39:45,500,venmo,completed,False
3606,1299,2024-07-31 14:17:05,1000,credit_card,completed,False
3607,4702,2024-07-07 03:26:18,1000,paypal,completed,False
3608,1868,2024-05-29 02:10:48,10,,completed,True
3609,1516,2024-03-22 11:18:24,1000,paypal,completed,False
3610,4347,2024-09-30 08:05:08,1000,venmo,completed,False
3611,1118,2024-09-21 12:58:46,1000,bank_transfer,completed,False
3612,1312,2024-12-14 22:27:12,50,credit_card,completed,False
3613,4363,2024-12-10 05:40:03,200,debit_card,completed,False
3614,4024,2024-07-28 05:51:15,50,venmo,failed,False
3615,1629,2024-11-21 05:00:06,50,credit_card,completed,False
3616,660,2024-07-30 00:13:05,200,credit_card,completed,False
3617,1547,2024-10-07 00:51:34,25,,completed,True
3618,2050,2024-05-31 02:05:41,100,bank_transfer,completed,False
3619,1172,2024-12-01 08:04:21,100,paypal,completed,False
3620,4035,2024-09-25 06:37:05,50,,completed,True
3621,93,2024-08-25 04:51:16,50,credit_card,completed,False
3622,61,2024-06-11 04:40:26,25,credit_card,completed,False
3623,2821,2024-06-25 01:51:54,200,bank_transfer,completed,False
3624,3411,2024-03-27 14:44:07,100,paypal,completed,False
3625,2733,2024-09-27 00:34:28,100,venmo,completed,False
3626,173,2025-01-05 01:48:32,50,bank_transfer,completed,False
3627,4369,2025-01-23 17:29:26,100,,completed,True
3628,657,2024-10-01 11:28:36,1000,credit_card,failed,False
3629,4223,2024-01-23 05:32:13,50,venmo,completed,False
3630,1829,2024-07-17 16:56:11,50,bank_transfer,completed,False
3631,4258,2024-11-19 20:35:26,1000,bank_transfer,completed,False
3632,1715,2024-06-27 05:13:56,50,debit_card,completed,False
3633,2558,2024-07-02 19:05:38,50,venmo,completed,False
3634,3111,2024-06-19 08:59:31,100,bank_transfer,completed,False
3635,4586,2024-08-08 10:16:38,1000,debit_card,completed,False
3636,815,2024-08-06 06:29:35,100,bank_transfer,completed,False
3637,762,2024-05-31 20:17:48,500,bank_transfer,completed,False
3638,3999,2024-07-18 00:09:19,25,bank_transfer,failed,False
3639,2295,2024-10-07 12:48:23,500,credit_card,completed,False
3640,1182,2024-10-21 15:20:50,200,debit_card,completed,False
3641,3352,2023-12-07 04:32:01,100,paypal,completed,False
3642,2026,2024-12-07 22:47:18,50,,completed,True
3643,2639,2024-09-07 16:00:12,1000,venmo,completed,False
3644,4501,2024-02-17 20:25:52,25,paypal,completed,False
3645,908,2024-10-10 21:06:43,100,,completed,True
3646,2063,2024-04-06 14:32:46,25,,completed,True
3647,3513,2024-11-07 08:16:00,500,paypal,completed,False
3648,872,2024-09-26 11:32:28,25,,completed,True
3649,3669,2024-06-28 10:34:48,200,paypal,completed,False
3650,4764,2024-10-30 00:17:42,50,paypal,completed,False
3651,1560,2024-04-13 17:57:00,1000,debit_card,completed,False
3652,1649,2024-08-03 18:45:32,50,venmo,completed,False
3653,2393,2024-12-15 13:39:27,200,credit_card,completed,False
3654,2693,2025-01-29 03:59:48,25,paypal,completed,False
3655,4418,2024-10-05 07:38:13,50,credit_card,completed,False
3656,2941,2024-07-07 21:56:06,200,paypal,completed,False
3657,2386,2024-11-26 07:03:31,200,venmo,completed,False
3658,1178,2024-08-13 03:23:16,500,debit_card,completed,False
3659,4159,2024-08-26 17:04:21,100,credit_card,failed,False
3660,4794,2024-05-11 15:38:42,500,venmo,completed,False
3661,4911,2024-06-07 00:01:53,500,paypal,completed,False
3662,862,2024-10-19 21:09:03,1000,venmo,completed,False
3663,3724,2024-06-27 02:45:16,500,bank_transfer,completed,False
3664,3913,2024-08-05 07:55:05,100,,completed,True
3665,536,2024-09-07 05:17:53,100,,completed,True
3666,3599,2024-07-11 14:06:46,50,credit_card,completed,False
3667,3669,2024-07-25 20:41:15,25,paypal,completed,False
3668,1461,2023-12-13 07:18:11,100,debit_card,completed,False
3669,3625,2024-12-31 22:10:04,500,venmo,failed,False
3670,3566,2024-01-04 19:19:47,50,paypal,completed,False
